Feature_1,Feature_2,Label
0.09934283060224654,-0.027652860234236933,0.0
0.1295377076201385,0.3046059712816051,0.0
-0.046830674944667194,-0.04682739138983611,0.0
0.3158425631014783,0.15348694583058176,0.0
-0.09389487718699042,0.10851200871719294,0.0
-0.09268353856249245,-0.09314595071405138,0.0
0.04839245431320682,-0.3826560489315596,0.0
-0.3449835665026066,-0.11245750584819454,0.0
-0.20256622406688476,0.06284946651905478,0.0
-0.1816048151042422,-0.2824607402670583,0.0
0.29312975378431083,-0.04515526009730714,0.0
0.013505640937584768,-0.28494963724269134,0.0
-0.10887654490503654,0.02218451794197322,0.0
-0.23019871548446058,0.0751396036691344,0.0
-0.120127737983761,-0.05833874995865536,0.0
-0.12034132244587939,0.37045563690178757,0.0
-0.0026994449475867843,-0.2115421857911801,0.0
0.16450898242063783,-0.24416872999420447,0.0
0.041772719000951086,-0.3919340247759551,0.0
-0.26563720977968613,0.039372247173824704,0.0
0.1476933159990821,0.0342736562379941,0.0
-0.023129656477648107,-0.06022073911785776,0.0
-0.2957043980734855,-0.14396884167894172,0.0
-0.09212775419195751,0.21142444524378315,0.0
0.06872365791369228,-0.3526080310725468,0.0
0.064816793878959,-0.07701645608326331,0.0
-0.13538440006119176,0.12233525776817358,0.0
0.2061999044991902,0.18625602382323972,0.0
-0.1678435046445277,-0.06184247517024292,0.0
0.06625268628071279,0.19510902542447184,0.0
-0.095834847569058,-0.03713179533276342,0.0
-0.22126699480120565,-0.23924132481613417,0.0
0.16250516447883961,0.2712480057141646,0.0
-0.01440202431606677,0.20070657957840485,0.0
0.07232720500952683,-0.12902395092102487,0.0
0.07227912110168279,0.30760731329319385,0.0
-0.007165207821990308,0.3129287311628013,0.0
-0.5239490208179489,0.16438050087504477,0.0
0.017409413647634247,-0.05980147009317349,0.0
0.01835215530710046,-0.3975137829201786,0.0
-0.04393437756750239,0.07142251430234929,0.0
0.29557880894830324,-0.10365404365472948,0.0
-0.16169872057863754,-0.10035140871690731,0.0
0.18308042354041484,0.0657502219319369,0.0
-0.10595204075340776,0.10265348662267122,0.0
0.019415509869608077,0.19372899810657784,0.0
-0.14041061877547048,-0.06553242931955365,0.0
-0.07842163062643154,-0.2927029896264237,0.0
0.059224055412915214,0.05221105443597787,0.0
0.001022691328492178,-0.046917426675029385,0.0
-0.2830741484100829,-0.08412906455307181,0.0
-0.0685429033053539,-0.1604554538443238,0.0
-0.03225714233320183,0.08081017136290769,0.0
0.37723718024210606,0.03491556256636779,0.0
0.05151007814455288,-0.014889183153233444,0.0
-0.3837542430598083,-0.005302775089843376,0.0
0.012046041988205289,0.49264842249705726,0.0
-0.038472192956224505,0.0603094684667225,0.0
-0.006942353941048663,-0.23373560752390643,0.0
0.22856456290300411,0.15038660653735483,0.0
0.1582063894086094,-0.18187749095894779,0.0
0.28055886218721987,-0.2803702125584562,0.0
0.11737141876005407,0.4380911251619957,0.0
-0.19810726502613768,-0.11325954592055439,0.0
0.019930273017528245,-0.10069513082323985,0.0
-0.31013268621322654,0.013712594961205466,0.0
-0.21246074274522098,0.09471848612703632,0.0
-0.18388484684676065,0.3099868810035079,0.0
-0.15665065846724743,-0.06441230324113512,0.0
0.16270344347393395,-0.24617286328679105,0.0
0.045491986920825886,0.26142855085648564,0.0
-0.32149664691224555,0.036926771706460845,0.0
0.05197655884968471,0.15636457435546208,0.0
-0.2473901421756164,-0.26409132261685525,0.0
0.10438831312337954,0.059396934646637214,0.0
0.05009857006917531,0.06928964189939514,0.0
-0.13600494431569818,0.04645073943220071,0.0
0.058614494659736255,-0.14287028360527357,0.0
0.3731549022289513,0.0947665841823575,0.0
-0.23826069944052974,0.13131072172676594,0.0
-0.1949363340454643,0.15741692074849042,0.0
0.23171911580148083,-0.1641364636703421,0.0
0.19267522584886437,0.08255618538729967,0.0
0.164412031998898,0.3793585965307895,0.0
-0.0490776232005741,-0.15074723287149794,0.0
-0.17790288592510467,-0.16316205699308767,0.0
-0.015420341882820841,0.06823039496332878,0.0
0.055338159866003815,0.16543664980720477,0.0
0.002600378375581404,0.2907068154314634,0.0
-0.05293136664759122,0.5440338333179238,0.0
0.12513346955300125,-0.1714315112832565,0.0
-0.21417849961222246,0.09649448304863706,0.0
-0.04469255706517018,0.1428000988184184,0.0
0.09464752491470897,-0.014565782531374555,0.0
-0.169358743613681,-0.3029694449371729,0.0
-0.08930299041340423,0.1712797588646945,0.0
0.042818748826040795,-0.24914775574239761,0.0
0.0346361851702364,0.07706347594576736,0.0
-0.17677148724022662,0.030745021189105583,0.0
0.01164174368919998,-0.22859405956612464,0.0
1.0715574720696566,1.1121569052736469,1.0
1.2166102486350554,1.2107604104069807,1.0
0.7244661264085818,0.8124349920169754,1.0
1.103007053441732,1.1027571901824418,1.0
1.1030095372612096,1.7705462981309443,1.0
1.1141781021386334,1.2271131280361198,1.0
1.1908003526986404,1.1302782502611597,1.0
0.9369461510719309,1.1517938440986535,1.0
0.8454349570924856,0.9526362786519982,1.0
0.9029272904341793,1.0163748278772644,1.0
1.4629317133347017,0.6265469614816503,1.0
1.1372520380749027,0.6774568257620697,1.0
0.9056136268421133,1.2177901193934733,1.0
1.0128560038190926,0.7844510444141388,1.0
0.8569392581480063,1.1359195497869352,1.0
0.8539266736565727,1.043291717916395,1.0
1.0091143679807628,0.8696799304788365,1.0
1.4287888178650652,1.1267838044636023,1.0
0.5949714826684785,1.0372908629538855,1.0
0.8676427070463224,1.1704866669592449,1.0
0.8414958523134599,0.9770527117066202,1.0
1.1009974557960915,1.1731510388340243,1.0
0.7599407185888447,0.9330997528318103,1.0
0.9050109377678087,0.8693341534852577,1.0
1.3530908480562194,1.080996342192191,1.0
0.7478232091329909,1.1835723894109553,1.0
1.4244312394025267,1.2064930521102295,1.0
0.6961260068091972,0.9031531854267497,1.0
1.2533822298373245,0.8584661068762438,1.0
1.0887638856292456,1.1549268106858674,1.0
0.8146139056843834,0.9880949287876399,1.0
0.35174653198618544,0.795122471733142,1.0
0.9494863697213679,0.7504433636070301,1.0
1.3264822607863271,0.7139717244078734,1.0
0.9119911026606032,1.0261481154572183,1.0
1.2882546578132232,0.7128275697641121,1.0
1.232632750430992,1.0020466122039173,1.0
0.8036982697904098,1.0924206948526543,1.0
1.039811939114694,0.8799566245682411,1.0
1.0139604169980039,0.9229372806276479,1.0
1.0227034690502497,1.1324261349042093,1.0
1.3172033632290705,0.7524369002346302,1.0
1.4266066749312534,0.6095824400954997,1.0
0.9696429809928834,1.1176634412969153,1.0
1.0561983735470066,0.8754600960358813,1.0
0.9583755499285449,0.9013998130682335,1.0
0.8821270486111576,1.169920419404205,1.0
1.0714030971930095,0.8614180809478691,1.0
1.17991997508665,1.0614599041753219,1.0
1.162572423767792,1.1259257683847224,1.0
0.8342009978155855,0.887963791960606,1.0
1.1494587210246523,1.122074053086693,1.0
0.9958196812071703,1.0234654766617564,1.0
1.255532979157685,0.881685722232834,1.0
1.1094194762340075,0.9595614695132212,1.0
0.956463759354556,1.219755370397438,1.0
1.165083269797606,1.1627019272001278,1.0
1.2610957614308658,1.004200768326552,1.0
1.1363905942589927,0.9379466486813088,1.0
1.0648332704976884,0.9739713891264631,1.0
1.0193991929985435,1.1190314050873826,1.0
0.8363558633533055,1.418477455137092,1.0
0.7987965237000596,0.7571622774424536,1.0
1.2316221747000136,1.1583325387925871,1.0
1.1248239634104311,1.125669101852856,1.0
0.9975506454306171,0.8205491257028337,1.0
1.0151609116387452,0.8645676576975776,1.0
1.1950239466835502,0.9705885236995723,1.0
0.8349005606414976,0.9357228316694013,1.0
1.082586290855125,0.8872550894392051,1.0
0.8355559208867137,1.0487374422983824,1.0
1.0489933142217445,0.8986113649257741,1.0
0.9057923388763355,1.0464099874715274,1.0
0.7103831317005351,0.718507245124689,1.0
0.8563111557495128,0.9573105696576305,1.0
1.0621815131196009,1.2950712433899105,1.0
1.171531924640404,0.9680122940073146,1.0
0.9961967584194622,0.7994941270724383,1.0
0.996297372801522,0.9422682722159723,1.0
1.064543712067618,0.8345538112895354,1.0
1.1038693028482345,1.3065477826005156,1.0
0.9782479703086284,1.0803423444197884,1.0
1.1380287983422226,0.9197559056228327,1.0
1.0448184963620835,1.002518480156359,1.0
1.0195352197097662,0.8453980432289067,1.0
1.0049020348517885,1.09959965824909,1.0
1.2902287215590085,1.1918541652170414,1.0
1.4306364915023113,0.8465304874223901,1.0
1.1744641273441356,1.0366684011476703,1.0
1.4379605866435345,0.8383403429289698,1.0
0.8320556315638448,0.8801214709111955,1.0
0.5752208551380387,0.8948489956638478,1.0
0.8481734676892604,1.0300787572952415,1.0
1.0683511951554319,1.3752341678431772,1.0
1.19008476763721,0.8846192688675194,1.0
0.8203170657303284,1.098383834301301,1.0
0.7359533585958715,1.3662917531708707,1.0
